30988,1457,1,"0.08","4.00319","0.00320255","",2,1502443953,1502530353,"web",1
30989,1711,1,"0.08","2","0.0016","",2,1502444998,1502531398,"web",1
30990,1711,2,"0.73","5","0.0365","",2,1502445032,1503049832,"web",1
30991,1711,2,"0.73","21","0.1533","",2,1502445264,1503050064,"web",1
30992,1608,1,"0.08","606.70408008","0.48536326","",2,1502447697,1502534097,"web",1
30993,1712,1,"0.08","2","0.0016","",2,1502447842,1502534242,"web",1
30994,1712,2,"0.73","4.21180521","0.03074618","",2,1502447905,1503052705,"web",1
30995,1392,2,"0.73","60","0.438","",2,1502449454,1503054254,"web",1
30996,1400,2,"0.73","1","0.0073","",2,1502450242,1503055042,"web",1
30997,1400,2,"0.73","24","0.1752","",2,1502450272,1503055072,"web",1
30998,1714,1,"0.08","24.18974466","0.0193518","",2,1502450418,1502536818,"web",1
30999,1716,1,"0.08","208.11874956","0.166495","",2,1502451520,1502537920,"web",1
31000,1481,1,"0.08","8.94560963","0.00715649","",2,1502451840,1502538240,"web",1
31001,1389,1,"0.08","100","0.08","",2,1502452498,1502538898,"web",1
31002,1414,2,"0.73","103.3537146","0.75448212","",2,1502453348,1503058148,"web",1
31003,1718,2,"0.73","1117.96517112","8.16114575","",2,1502454245,1503059045,"web",1
31004,1719,2,"0.73","1","0.0073","",2,1502455624,1503060424,"web",1
31005,1479,2,"0.73","9.92091278","0.07242266","",2,1502455713,1503060513,"web",1
31006,1720,2,"0.73","3.15992558","0.02306746","",2,1502455831,1503060631,"web",1
31007,1721,2,"0.73","3.15992558","0.02306746","",2,1502455987,1503060787,"web",1
31008,1545,2,"0.73","17.34887542","0.12664679","",2,1502456165,1503060965,"web",1
31009,1722,2,"0.73","2.84081059","0.02073792","",2,1502456166,1503060966,"web",1
31010,1383,1,"0.08","16.74974449","0.0133998","",2,1502457338,1502543738,"web",1
31011,1625,1,"0.08","48.44568722","0.03875655","",2,1502457353,1502543753,"web",1
31012,1505,1,"0.08","17.94943358","0.01435955","",2,1502458333,1502544733,"web",1
31013,1450,1,"0.08","5.79077522","0.00463262","",2,1502458915,1502545315,"web",1
31014,1704,1,"0.08","4.000001","0.0032","",2,1502459319,1502545719,"web",1
31015,1524,1,"0.08","269.67760098","0.21574208","",2,1502460462,1502546862,"web",1
31016,1603,1,"0.08","304.13424704","0.2433074","",2,1502462358,1502548758,"web",1
31017,1568,2,"0.73","10.14505253","0.07405888","",2,1502462937,1503067737,"web",1
31018,1712,1,"0.08","47.8596103","0.03828769","",2,1502463026,1502549426,"web",1
31019,1731,2,"0.73","100.13007074","0.73094952","",2,1502463032,1503067832,"web",1
31020,1729,2,"0.73","10","0.073","",2,1502463200,1503068000,"web",1
31021,1732,1,"0.08","10","0.008","",2,1502463561,1502549961,"web",1
31022,1729,2,"0.73","10","0.073","",2,1502463846,1503068646,"web",1
31023,1729,2,"0.73","10","0.073","",2,1502463852,1503068652,"web",1
31024,1729,2,"0.73","10","0.073","",2,1502463855,1503068655,"web",1
31025,1729,2,"0.73","10","0.073","",2,1502463860,1503068660,"web",1
31026,1729,2,"0.73","10","0.073","",2,1502463863,1503068663,"web",1
31027,1729,2,"0.73","10","0.073","",2,1502463866,1503068666,"web",1
31028,1729,2,"0.73","10","0.073","",2,1502463869,1503068669,"web",1
31029,1729,2,"0.73","10","0.073","",2,1502463873,1503068673,"web",1
31030,1729,2,"0.73","25.73","0.187829","",2,1502463889,1503068689,"web",1
31031,1521,1,"0.08","61.6645751","0.04933166","",2,1502463914,1502550314,"web",1
31032,1732,1,"0.08","289","0.2312","",2,1502464820,1502551220,"web",1
31033,1593,3,"70","50.00001788","35.00001252","",1,1502465072,1534001072,"web",0
31034,1735,1,"0.08","59.31719248","0.04745375","",2,1502465326,1502551726,"web",1
31035,1739,1,"0.08","28.78204914","0.02302564","",2,1502466826,1502553226,"web",1
31036,1670,1,"0.08","34.34521977","0.02747618","",2,1502467227,1502553627,"web",1
31037,1657,1,"0.08","169.55092232","0.13564074","",2,1502468417,1502554817,"web",1
31038,1424,2,"0.73","9330.8459752","68.11517562","",2,1502469030,1503073830,"web",1
31039,1744,3,"70","231.036354","161.7254478","",1,1502470232,1534006232,"web",0
31040,1462,3,"70","0.319","0.2233","",0,1502470253,1534006253,"web",0
31041,1717,3,"70","50","35","",1,1502470592,1534006592,"web",0
31042,1717,2,"0.73","2.60794801","0.01903802","",2,1502470854,1503075654,"web",1
31043,1526,2,"0.73","10.34184619","0.07549548","",2,1502471202,1503076002,"web",1
31044,1579,1,"0.08","1000","0.8","",2,1502471386,1502557786,"web",1
31045,1747,2,"0.73","54","0.3942","",2,1502472193,1503076993,"web",1
31046,1615,1,"0.08","240","0.192","",2,1502473887,1502560287,"web",1
31047,1749,2,"0.73","11.15187775","0.08140871","",2,1502474989,1503079789,"web",1
31048,1616,1,"0.08","407.35400237","0.3258832","",2,1502475089,1502561489,"web",1
31049,1413,3,"70","476.69606292","333.68724404","",0,1502475337,1534011337,"web",0
