24146,30986,"82034bcc8b66434cee0be4129eb28913ce2a7bf1280a3bbfb390a76d35a2a23c",1384,"5.23199647",1502525401
24147,30988,"fe2149f91a03ffa454b603b2f6271a4a9decbe1ad30c7b976c77f96cb1999c88",1457,"0.00320255",1502530381
24148,30989,"5514f8c36b90b13e12f9bd9559d2ae85dd5caa9578d34f3766bc1405f44b22b7",1711,"0.0016",1502531401
24149,30992,"c919e5ca1a2304ab9fff4e49733a488b6a498c5b64446f4b439f70ba3dbd8b8a",1608,"0.48536326",1502534101
24150,30993,"f97a142a166df5a44763a3ed538cf2967fc47c304f217090afc0010a54b9339e",1712,"0.0016",1502534281
24151,30998,"ec81f5c9c63dddd5cf9a0c7127e48f616cee16b26226413834ddb6ba6965ce9c",1714,"0.0193518",1502536862
24152,30999,"259d485d41ea1aca0316d53021b7b2668a7bcf0b2d91aef319f6c04063df8c2b",1716,"0.166495",1502537941
24153,31000,"60b10688db8bc173f944779959c386c91a6c18a06436eba86d3af8d6292dc053",1481,"0.00715649",1502538241
24154,31001,"08e7c251669daabb5b897771323485056fa4d74d51f4fee92269072786ff4d47",1389,"0.08",1502538901
24155,31010,"866f7b26842987b6758a65e2e6c539a77c5581d36ba3b65304c9b4e740187384",1383,"0.0133998",1502543761
24156,31011,"303d1f9568f0949d3f2a2f5f84f82256a7fd9dad8409b43d4ab2dbf9aea7824b",1625,"0.03875655",1502543761
24157,31012,"5cc088cbf8c59be89927999c9ad2800ca29a8a2a2cdfa5b215b245989b08c488",1505,"0.01435955",1502544781
24158,31013,"3c869e8dfe3538905e1f6e73d089de3207ff570264e36db533c73be4b65df2a8",1450,"0.00463262",1502545321
24159,31014,"a068df08fe7f2d3c79ba4c77c7b5a2844ad8aa87652be04913ece2a053e45156",1704,"0.0032",1502545742
24160,31015,"f0e878f30d97207c6d1cdf5d50b339cb11e14d9ed06b701b20ea1382f8db871e",1524,"0.21574208",1502546881
24161,31016,"1b289119f1b1a5bb454b33d29a97831cb8be80b4f5de1ad09bd9acb911476daa",1603,"0.2433074",1502548801
24162,31018,"ef0b7d9097e0c973dbf0d12ffa6950ab9c2abb5c5b0ec80a5801d58f789199a2",1712,"0.03828769",1502549461
24163,31021,"77e4bdbfaf897ecfa904ca99fb93eb740edbcef637c124157dd0965ab93aa889",1732,"0.008",1502550002
24164,31031,"b9bf317c0705bcf4a2ba6ff5d6364cb3c4f6cf84e01d2015a0d25fb426649c14",1521,"0.04933166",1502550361
24165,31032,"bcd8dcab70539ed8b16295198f87e9a251285654ec551fbfd916870523b88baa",1732,"0.2312",1502551261
24166,31034,"1544626523fd0d4de65150ceafd1ecc96536ff3ef4c7626d9612c3e9fda69323",1735,"0.04745375",1502551741
24167,31035,"638f743c1669f1c5eb904ce372ed6184b235662e90a451177358f3c3780f3706",1739,"0.02302564",1502553241
24168,31036,"596e581632a0af79828feb4ddd283ea8cd1c37d250c55883ae2a8b517b047eff",1670,"0.02747618",1502553661
24169,31037,"115a9097e1f1650bae7ba30f7e4c2a4a9b69e98fdec77d77401f0344315b052b",1657,"0.13564074",1502554861
24170,31044,"841882f86a7fcf0b108deb0356fa3881da009f4886ae2a2ac1c4ddae219fed13",1579,"0.8",1502557801
24171,31046,"505c7ddb6454b8fa3d30305396ec7fba61a69797c861e60cbf95ea259b767a07",1615,"0.192",1502560321
24172,31048,"f244d3840892b0d63de1af373220ef3d1602f111e8bbdf676f4f7d0153835137",1616,"0.3258832",1502561521
24173,31053,"4774b7bf2311cfd3fcce0f324000b1c2ecea2a0a2024b3bee9b633dade8db3ab",1424,"0.00159984",1502562901
24174,31054,"614d7dec986b3e83480c0907fb1fc4019cf6b35d9a34253ab52b2c299a9042c4",1750,"0.01754624",1502562961
24175,31055,"ffaf9e94cbeba4d8e27a06ae5835f247f5c7db55ca651f45f867b194652f3e43",1452,"0.01484431",1502563321
24176,31056,"bc3ae69073b501b59ed124f15242c090f5170129014eefab72457ce510582cbc",1752,"0.12007095",1502563501
24177,31057,"3015e30a453249f00aed5b0fbfe126f280a1448db83e837ed82e954f5a2973dd",1679,"0.026456",1502563561
24178,31058,"b61a2cb764e1ef5ff52ace219390ca441a9431335ca9b9764ab09b8723f0ee37",1753,"0.02036392",1502564221
24179,31059,"0ed271b2d792fcbc50b1f99563fc68eb1fc5c06c6f8f45e193353c5f2b62bbc5",1756,"0.06461601",1502566022
24180,31061,"ecc561ece21ca643d64d0990b2aa2434e3751c839def264c3cc131a9c4a27951",1682,"0.00480392",1502567401
24181,31063,"5939448cb73f818e82c52a2fd9a9f00c9e8044b66019865b8edca6f0f1813676",1421,"0.08246466",1502569681
24182,31065,"0841f05d8473666886ca87925f6e935b3732ea84807c73f67464a080daa1a5ff",1674,"0.16801486",1502574181
24183,31067,"337b72629ccbf41e1a7569c1756d999d7a4184c599fc15901c5beb2e1dd92215",1485,"0.00471481",1502575021
24184,31068,"39844665c784195a74045ca41975ed8ae594f1601be95daf63d05e3c9b000a26",1727,"1.2296",1502576401
24185,31069,"afc02ec30798a692b1b997cbfbcb9ec4e7e1aab71df5776a77338c778e6a3d35",1435,"0.01260591",1502577001
24186,31072,"07de54b1e2e250629dd57916ff1a5b33b99b3cfcf20606b72de6833632f58243",1668,"0.00230012",1502580181
24187,31073,"30e321f542e535d9a072ee66e868c16346f4b25eab3a0a53f2149e91f4353c66",1437,"0.02030527",1502582161
24188,31075,"3b5e15a8bf25d96e16943db3da946dc4609418dde5715756b8b6731b8227059e",1487,"1.12255198",1502585221
24189,31076,"89ea24ba58df55315a0f51d7d619a861e1487e32f092a9e3e3ce317fe13c43be",1763,"0.016",1502585281
24190,31078,"a0b06b584a5252655c49505f89ba4af224547f4a495fd5d0044c4f24a0dd7067",1500,"0.003608",1502585701
24191,31080,"4c889c4fd577ca3ba684cf3ec4c40cc72b3b76c3e8567249570746953a004038",1763,"0.024",1502586781
24192,31082,"a4961f4bcc1c662fbcf204f12619f087e73dee122eb055d2930ec1479100e6d9",1507,"0.04656887",1502587321
24193,31085,"f351bf4b78803b9422391066a0f6012e9a327d222e2f6cbd9f031fb6ec02654f",1440,"0.016",1502589241
24194,31086,"848f07f56ba6ef05380dd6325404620bb02c83fdd69f1a2e90d7e40c942791e9",1440,"0.00379838",1502589301
24195,31090,"02e020fb705c85ddc638f90dad5f3788b829dfd5f5c9718a588664ed41562ec4",1402,"0.01199702",1502593201
24196,31091,"a0f32179f232288c94b67e4eb9b4842c59c4248cf9acd412f7954074a92b6810",1406,"0.00159997",1502595601
24197,31092,"0dde8499872dcd58f2a0f0f831a9ce3c15b2f1cba7ad219a34614890f811b59e",1544,"0.00383695",1502600161
24198,31096,"e421e39fbf1d647996c7865bb3bb4d4414b2ca8c0be68be50fcaf35071779b98",1415,"0.00864517",1502605981
24199,31098,"85af06a9df212d24c25113daec465a1bec6464003ba7591c55b746b3046fee94",1776,"0.01927368",1502607421
24200,31100,"5b231853eb0a193b78b0c7447b58704ddd0de42c4f59da4a69abcae529d0087e",1398,"1.00860113",1502611202
24201,31101,"7a9979e2eb95c6b44b4739aadb015b650ca83af9119b55cbe286536ab3776866",1384,"5.23618206",1502612761
24202,31103,"d19fd9fe8043b1c93964f3105168349225f117ba482b7a09e36187847bc84845",1476,"0.00847756",1502613661
24203,31105,"5f5a301be348cf357c477446901b498276925f584aca19c2082e85ecf0fe547c",1407,"0.00173609",1502614921
24204,31107,"451b925f60179d1dc9ee670388901bdb9d74c425bb9f2b2626b316679a04a8bf",1743,"0.0016",1502617261
24205,31109,"3d09d1560cfe3b32c1615e234f07c49bd71240b808388fe895e2ee84f52d5a54",1608,"0.48575111",1502622661
24206,31110,"fb223b1437abe0fa6ab88b59b71e8828032c3b509c099498886f37b462fd7c98",1461,"0.01280607",1502623561
24207,31114,"fd287fed253666fce3980700479a59f9af608710368f27707f183fd1b848bcdc",1706,"0.12952",1502626561
24208,31117,"bca3910114400ab0829a213d606e4a4e2717fc9f0a0b43d9d1fc721780de7964",1389,"0.08",1502626861
24209,31118,"e6f45ae2a7027a443444f49c624fcd4e7ca9200acadfde70f7d730438b0b78d1",1389,"0.03588",1502626921
24210,31119,"d64668106b98fd073ff6daecb9dea373278b58daca3060c4bd0365565c622448",1461,"0.0017792",1502627641
24211,31120,"1ca3cfa38489f7c5d622a3ed8005cf4cbc2c4fabf73d2fd62d1413c04423841c",1716,"0.166495",1502628001
24212,31121,"621bb8aea1857226a7bce44caae3bb2f05e776ec06a85b2d497211daa340edbb",1792,"0.00993538",1502629801
24213,31122,"486546cb6f2b452e51ed3bdb6a2e7592ab6804ac7f0096410b0db2b5d18ea555",1662,"0.0119177",1502629981
24214,31124,"694b29db99c6eebd0ca10a82253fda2a3a7bd6b8b9b0317e61d0c05897da0f05",1625,"0.03875655",1502630221
24215,31126,"74e6acde6eaca99e4d21cdbcba76298f8d4eec651ddf79b5e7acc1b9c1511701",1796,"0.01836",1502630821
24216,31127,"b6955574df123d571686cfed9f9f5f7e874cc63bab311f5dc5aaff7ecbb9797e",1714,"0.01936727",1502631901
24217,31129,"fa43f4ade63c3139f5963be3d7b8e0e75b406022361b97ae93c021e72583693d",1450,"0.00463262",1502632381
24218,31130,"9c4a48b84dbf85e062ab24327a9362b7ca5f15e6e9258fba02b5b78db49f1c28",1799,"0.004136",1502632981
24219,31132,"d0a3df8857dad35a5155992c8cd3e37f374902318a8d384aacd083125351069f",1800,"0.003712",1502635321
24220,31133,"d75276d1e5806b64620bc6da1e70322eb7265af270c882968f641524200eea6f",1603,"0.2433074",1502636641
24221,31134,"eb4e5c8b80f48435193bf7bd0b268fcf96c2c0c349f62e9f94e7d2044264b02c",1715,"0.0056",1502638021
24222,31146,"c165b770b07cd5186e235f5218ab557e3bd8015f8bd50506717ec5e61eb8db04",1657,"0.13564074",1502642461
24223,31147,"58f7c776c3a6695a21969bbc48cc670ff53f454299bb68c20172bef13791a6ae",1624,"0.05226159",1502642821
24224,31150,"63b46198c3750089297aeb37b4ee6b790d33159943944c102f7db14c595ac786",1524,"0.21591467",1502644021
24225,31151,"bd104ffa179e714de51bbdc76745b8eba01ee60cb9db5ccb5821b7cb4ae46b10",1579,"0.8",1502644441
24226,31152,"956f85335cb45b04c622ea9458ee01e7f87bfd5005afc9cb9ea6ee3f65f46825",1806,"0.00343221",1502645101
24227,31153,"7797eab79b7824ebace2a861450ac98174ed2dcbed5180d4adc5b7a7fa2c59b1",1530,"0.00160174",1502645281
24228,31154,"efca2cec5868f44af55a0c658ef5ab35ac1a78dcc2536a09f4b9553ab399427e",1808,"0.00529421",1502645762
24229,31155,"44899fbb08df124ffc1299b1118537c38e2755b5d3edfab56ce65d8967caa637",1613,"0.29440193",1502646961
24230,31156,"bbe483e172f3b96f9cb9d48a3a5531229fa6926b30dacd38dc82eb77dc2649ea",1732,"0.24259134",1502647082
24231,31157,"5675a061815807314e99e834d22ee1d625ceac9f73d4bdf53838dcab518ff4d6",1521,"0.04937112",1502647141
24232,31159,"a5e747ac16ccdaa0d3a2486606d5d0f29f1f2ac62a0c96e92ec4bb8f19c47ddc",1608,"0.11043406",1502648581
24233,31161,"03bfc2af0538688408e4ab937f16fce4f599e12296958c47a4f5bee59f0eaae5",1704,"0.00320255",1502649481
24234,31162,"e4d33a6108bf33ef1f242a65c6da644e5c74216a4860971e486a119fcb206273",1752,"0.12007095",1502650861
24235,31166,"8cb1bd27eaee3152034e97c2e77cf92f3554a6c7072f5830bb3719d0aa04b78a",1807,"0.20970688",1502652721
24236,31168,"0a74bfbd0872954a3b8d9defb8279b932866cff28873f544e346a1da7469385e",1756,"0.06461601",1502654161
24237,31169,"1ccbbee6a03a45912c838df7299e8ee9cd1a765623fd3d06e31c42be509371e9",1616,"0.3261439",1502656321
24238,31170,"8a08edfe92eb0fb308282a2a50976fe76f4a67d5475d54f8ac3f2aa17e354591",1682,"0.00480392",1502658301
24239,31172,"7133c20826f14945f1fa285c0c9aa4c9292ac2f16faae1b5118ed24820ecb66b",1813,"0.01337384",1502660041
24240,31173,"d88606c22450f3cd330a84d2290f022f1f348808bd60f1d4b3ca0dc00f7d33f7",1421,"0.08253063",1502660881
24241,31174,"435368b291ebf98e0ee7a96ccf2999706b594b65ce2baff495fa5b9c545e5809",1615,"0.192",1502661481
24242,31177,"e4f74eadd3b904b611c4169c81b26e85f896461384828f2fbade9b50293bd983",1435,"0.01261599",1502664721
24243,31179,"d6c5bfa2c22f058ecbb346ce7ff67d95cce5bb93fc5104fe9cef7f4f383a9ee8",1727,"1.23104",1502665801
24244,31184,"4b9aa6ac7b5a945751fcaafa6d836355f61cebad76c0cd74b2efa6cf63a655ca",1763,"0.042616",1502670121
24245,31185,"5f0c6537d99c14a132c3a985c571e306fcb306893705d85717d4c367de6ac278",1457,"0.00320511",1502670781
24246,31188,"43fc36d31eda05451c7b735d8df0ffbca60edf31d8350e3d9d60f93ef6ebb798",1763,"0.04003198",1502674081
24247,31192,"7ef5d9336f886cc22d2210e422c53d5aaa24c86e00298f789b15634a88c10c90",1402,"0.01199702",1502679782
24248,31193,"228556cd344a2642a06880c54e5912eb54a82df123112bdb273b834846342f76",1696,"0.00247142",1502680081
24249,31197,"f94e5c4e0a31d8497b39555a8cb572920031467a0fa0fb27d444fe3a45aa89ea",1679,"0.026456",1502685601
24250,31200,"a4c4ec120fb46686cd05c66b4f66acd42e04d7b20eb5867afffd5b2414436b64",1510,"0.0112",1502689141
24251,31201,"8e3be384838d71975109c839aaf727ef05b3644d57cdaa63bf3880bf341b9793",1452,"0.01486804",1502689861
24252,31204,"0c2450e1fe06e3333c7719f277988bb7f69ab73a7375d0c983193395b4a9e4e6",1468,"0.00228336",1502691781
24253,31206,"40ff498b677037b11ac2ecf713e3abeccb2d220e169d905bbffb8d2ba4ff62c5",1823,"0.04",1502692322
24254,31207,"49643d0f6901942b8a9b96d94a4c3528b42fd3b03c6fb76388daaa04af45e58d",1696,"0.01433268",1502695081
24255,31208,"9c5049940ceec9aa48b486ad66c82052c347c7842c8066f1551a66b298e32cdd",1487,"1.12345001",1502695261
24256,31209,"271d7119e6f7cc1d5890b19d6e2ccd2390b9a8ea07cd263958d7b2b6ba0a5e6a",1406,"0.0016",1502695681
24257,31210,"71a96278fe7731fce2d1a532f7d60c028e7c7992a62b00e66b1b5c22a6574058",1437,"0.02032151",1502696581
24258,31212,"ae12a510ba291882872b4665f5a13c384cb22d54d585edca72904fd52835220e",1674,"0.16814927",1502698201
24259,31213,"5665d962cf5852dc997f93993a6e172ec635a17365ae57550d290e43d1f33388",1543,"0.0464",1502698382
24260,31214,"64465a5d709b5ded19422d9c66176403b504b81e5ae574bf94d67919cfb22e4a",1544,"0.00384306",1502698681
24261,31216,"99400478e940f4d12336cd6631f3adb8cb24edf441a4f28fc0b53b10ffa7497c",1776,"0.01928909",1502702101
24262,31217,"8ad206bcbbebb39925416cee7cbbcf155851c4476aebada0a80c0db93d82b8e2",1384,"5.240371",1502702281
24263,31221,"6d308597ab26b4bd3c4dad0f2a54562099759b5234a065e00ea98ea5e7f74b22",1530,"2.00291476",1502704501
24264,31223,"614079e6dc787177398632ee898259a6228854258baba97098e62bd18dc99979",1415,"0.00865208",1502704681
24265,31224,"3db4217da7d6e6d2068115f6c6991f8b6dbe6c5abbd2874708df879d035dfdb3",1398,"1.009408",1502704981
24266,31225,"183e6a5134f2eba426c55d7ca06531baf692224babb057e11f223b840608c5a5",1668,"0.008",1502707921
24267,31227,"ca92a07587ad1e23300e3ac9c446c13d3c1e263a32df3a580618c8d900c57790",1461,"0.01280607",1502710081
24268,31229,"f9058d3c9d16446cdc7248a680895c9fdb6b81d93727b191a0e84d7dd7f69612",1444,"0.19869778",1502711701
24269,31234,"95d23ad8a596e12f1f320e528ade850f5e8d5f82f637f5e391a0e7da32888bdd",1389,"0.11588549",1502715661
24270,31237,"74c57b8a9c5b4f441cf2237f448c94ac4751043c85db6db44740f41f9b3d06e1",1716,"0.16676138",1502717461
24271,31241,"6e70a9134b8adc4f3bbc9e87d2295d5427744aa05e46b24d929b161ab7c76953",1450,"0.00464002",1502719801
24272,31242,"762f8359ccee3c37b022c27c8634dad39e80f2ef1c55082bfc368929e41c88c0",1461,"0.00179085",1502721841
24273,31244,"2ae97583e72e9662047ee2d8849d53014578ea3c8249b6ec41d410fac1a19523",1714,"0.01938275",1502723401
24274,31245,"82e05136e671abfa43e3188dc45e07cbeb7951e4e7dbdc2e4025f554a1c8ef37",1440,"0.016",1502724421
24275,31246,"bbfd154eaf3e7a2f6298a7ae461286fb0ca9a3d8d82527d594b976a2181a6ed2",1440,"0.00381421",1502724481
24276,31247,"4367724867069057bb944888e71f25700915230924c26f51db505aef9a53ee25",1603,"0.24350204",1502724781
24277,31249,"b98d4244e904d0c2db57b9891c54e89cffc544d21fd2b538822ff053b5fa0073",1624,"0.05230339",1502730061
